Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"Volkswagen International Finance N.V. 4,125% 22/25",A3LA6A,"100,99",31.01.25 16:00,100.990,"0,23","4,13%",Euro,-
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V,"107,26",31.01.25 14:53,71.503,"0,76","4,75%",Euro,-
"E.ON SE 1,625% 22/31",A3MQY9,"92,32",31.01.25 16:00,59.053,"0,43","1,63%",Euro,-
"Mercedes-Benz International Finance B.V. 3,7% 23/31",A3LH6U,"103,85",31.01.25 15:30,43.515,"0,69","3,70%",Euro,-
"EnBW International Finance B.V. 3,625% 22/26",A3LBKB,"101,35",31.01.25 12:58,30.645,"0,12","3,63%",Euro,-
"EnBW International Finance B.V. 4,049% 22/29",A3LBKC,"104,94",31.01.25 15:54,26.234,"1,04","4,05%",Euro,-
"Mercedes-Benz International Finance B.V. 3,5% 23/26",A3LH6T,"100,80",31.01.25 15:16,25.200,"-0,43","3,50%",Euro,-
Berlin Hyp AG 3% 23/33,BHY0GM,"101,39",31.01.25 16:00,10.148,"0,53","3,00%",Euro,-
RWE AG 1% 21/33,A3MP71,"81,08",31.01.25 16:00,8.135,"0,76","1,00%",Euro,-
E.ON SE 1% 20/25,A289E0,"99,05",31.01.25 16:00,1.980,"0,06","1,00%",Euro,-
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"100,50",31.01.25 10:54,1.805,"-0,10","4,75%",Australische Dollar,-
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL,"97,95",30.01.25 09:22,0,"0,00","2,90%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,48",31.01.25 09:11,0,"0,02","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,60",31.01.25 16:00,0,"0,15","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,85",31.01.25 16:05,0,"0,56","2,60%",Canadische Dollar,"2,72%"
"BASF SE 0,25% 20/27",A289DC,"94,64",31.01.25 16:00,0,"0,21","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"83,96",31.01.25 16:00,0,"0,32","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"67,86",31.01.25 16:00,0,"-0,10","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"91,63",31.01.25 08:22,0,"0,37","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,67",31.01.25 16:20,0,"0,50","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"100,41",31.01.25 16:20,0,"0,64","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,29",30.01.25 09:22,0,"0,00","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,67",30.01.25 09:22,0,"0,00","0,88%",Euro,"-0,78%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,41",31.01.25 16:00,0,"0,15","0,38%",Euro,"1,88%"
"NRW.BANK 0,5% 17/27",NWB0AE,"94,65",30.01.25 09:22,0,"0,00","0,50%",Euro,"2,11%"
"NRW.BANK 0,75% 18/28",NWB0AF,"94,18",31.01.25 16:00,0,"0,29","0,75%",Euro,"2,45%"
"NRW.BANK 0,625% 19/29",NWB0AG,"92,51",31.01.25 12:58,0,"0,23","0,63%",Euro,"2,55%"
"NRW.BANK 0,000% 19/29",NWB0AH,"88,05",30.01.25 09:22,0,"0,00",-,Euro,-
"NRW.BANK 0,000% 20/30",NWB0AJ,"87,71",31.01.25 16:20,0,"0,38",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"84,50",30.01.25 09:22,0,"0,00",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"83,05",30.01.25 09:22,0,"0,00",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"82,89",31.01.25 08:07,0,"0,47","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"91,20",30.01.25 09:22,0,"0,00","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"101,90",31.01.25 16:00,0,"0,39","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"84,74",30.01.25 09:22,0,"0,00","0,38%",Euro,-
"Scatec ASA 11,29% 23/27",A3LEFQ,"107,00",25.04.24 16:20,0,"0,00","11,29%",Norwegische Kronen,-
"Asian Development Bank (ADB) 1,75% 16/26",A18429,"95,99",30.01.25 09:22,0,"0,00","1,75%",US-Dollar,-
"Banco BTG Pactual S.A. 2,75% 21/26",A287JN,"97,17",31.01.25 09:11,0,"0,00","2,75%",US-Dollar,-
