URL,ISIN,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green,Letzter Preis,Veränderung zum Vortag,Letzter Handel,Geld,Brief,Modified Duration,Kupon,Emittent,Branche,Fälligkeit,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,Spezialist,Handelsmodell,Emissionsdatum,Emissionsvolumen,Umlaufendes Volumen,Emissionswährung,Depotwährung,Notierungsaufnahme,Emission_year_2020.0,Emission_year_2021.0,Emission_year_2022.0,Emission_year_2023.0,Emission_year_2024.0,Emission_year_2025.0
https://www.boerse-frankfurt.de/anleihe/de000hel0bx2-landesbank-hessen-thueringen-girozentrale-2-25-24-26,de000hel0bx2,landesbank-hessen-thueringen-girozentrale,2-25-24-26,2.25,24,26,0,"99,15","0,05%",,Brief,,1675,22.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"11,12,2026",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-11,100000000.0,100000000.0,EUR,EUR,"11,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hel0c71-landesbank-hessen-thueringen-girozentrale-2-1-25-26,de000hel0c71,landesbank-hessen-thueringen-girozentrale,2-1-25-26,2.1,25,26,0,"99,60","0,00%",,Brief,,"0,852",21,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"16,01,2026",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2025-01-16,100000000.0,37347000.0,EUR,EUR,"16,01,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/de000hel0c89-landesbank-hessen-thueringen-girozentrale-2-5-25-31,de000hel0c89,landesbank-hessen-thueringen-girozentrale,2-5-25-31,2.5,25,31,0,"97,70","0,21%",,Brief,,4670,25,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"17,01,2031",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2025-01-17,100000000.0,2442000.0,EUR,EUR,"17,01,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/de000hel0c97-landesbank-hessen-thueringen-girozentrale-2-56-24-31,de000hel0c97,landesbank-hessen-thueringen-girozentrale,2-56-24-31,2.56,24,31,0,"96,35","0,31%",,Brief,,5127,25.6,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"30,12,2031",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-30,100000000.0,2700000.0,EUR,EUR,"30,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000cb95s50-commerzbank-ag-13-291-24-37,de000cb95s50,commerzbank-ag,13-291-24-37,13.291,24,37,0,"100,00","0,00%",,Brief,,,132.91,Commerzbank AG,(Industrie-) und Bankschuldverschreibungen,"29,06,2037",Special call,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-18,150000000.0,150000000.0,EUR,EUR,"30,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c5b1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-7-23-30,de000dw6c5b1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-7-23-30,3.7,23,30,0,"104,42","0,21%",,Brief,,4209,37,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"24,05,2030",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-05-24,100000000.0,100000000.0,EUR,EUR,"25,05,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c5c9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-922-23-36,de000dw6c5c9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-922-23-36,3.922,23,36,0,"102,29","0,31%",,Brief,,6410,39.22,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"26,05,2036",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-05-26,25000000.0,25000000.0,EUR,EUR,"29,05,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bm5-landesbank-hessen-thueringen-girozentrale-2-75-24-34,de000hel0bm5,landesbank-hessen-thueringen-girozentrale,2-75-24-34,2.75,24,34,0,"93,95","0,43%",,Brief,,6193,27.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"06,12,2034",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-06,100000000.0,346000.0,EUR,EUR,"06,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bs2-landesbank-hessen-thueringen-girozentrale-3-5-24-34,de000hel0bs2,landesbank-hessen-thueringen-girozentrale,3-5-24-34,3.5,24,34,0,"94,00","0,32%",,Brief,,,35,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"11,12,2034",Special call,2028-12-11,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-11,25000000.0,25000000.0,EUR,EUR,"11,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hlb73t2-landesbank-hessen-thueringen-girozentrale-1-8-22-32,de000hlb73t2,landesbank-hessen-thueringen-girozentrale,1-8-22-32,1.8,22,32,0,"91,15","0,39%",,Brief,,5392,18,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"28,04,2032",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-04-28,100000000.0,2000000.0,EUR,EUR,"28,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb73w6-landesbank-hessen-thueringen-girozentrale-2-22-30,de000hlb73w6,landesbank-hessen-thueringen-girozentrale,2-22-30,2.0,22,30,0,"93,85","0,32%",,Brief,,4177,20,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"29,04,2030",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2022-04-29,100000000.0,100000000.0,EUR,EUR,"29,04,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb7440-landesbank-hessen-thueringen-girozentrale-1-2-22-26,de000hlb7440,landesbank-hessen-thueringen-girozentrale,1-2-22-26,1.2,22,26,0,"98,45","0,05%",,Brief,,1281,12,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"01,07,2026",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-07-01,100000000.0,9159000.0,EUR,EUR,"01,07,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb7457-landesbank-hessen-thueringen-girozentrale-1-5-22-27,de000hlb7457,landesbank-hessen-thueringen-girozentrale,1-5-22-27,1.5,22,27,0,"97,65","0,10%",,Brief,,2171,15,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"01,07,2027",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-07-01,100000000.0,9094000.0,EUR,EUR,"01,07,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb7465-landesbank-hessen-thueringen-girozentrale-1-6-22-28,de000hlb7465,landesbank-hessen-thueringen-girozentrale,1-6-22-28,1.6,22,28,0,"96,40","0,21%",,Brief,,2992,16,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"04,07,2028",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-07-04,100000000.0,2258000.0,EUR,EUR,"04,07,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb39bg3-landesbank-baden-wuerttemberg-3-235-24-26,de000lb39bg3,landesbank-baden-wuerttemberg,3-235-24-26,3.235,24,26,0,"100,15","0,00%",,Brief,,1625,32.35,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"09,11,2026",,,Nein,100000.0,WOLFGANG STEUBING AG,Fortlaufende Auktion,2024-02-09,1500000000.0,1500000000.0,EUR,EUR,"05,02,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/xs2433244246-e-on-se-0-875-22-34,xs2433244246,e-on-se,0-875-22-34,0.875,22,34,0,"79,76","-0,60%",,Brief,,6703,"0,875%","E,ON SE",(Industrie-) und Bankschuldverschreibungen,"18,10,2034",Special call,,,1000.0,ODDO BHF SE,Fortlaufende Auktion,2022-01-18,800000000.0,800000000.0,EUR,EUR,"13,01,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000dfk0a89-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-5-20-27,de000dfk0a89,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,0-5-20-27,0.5,20,27,0,"94,66","0,13%",,Brief,,2442,"0,500%",DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"19,10,2027",,,,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2020-07-17,25000000.0,25000000.0,EUR,EUR,"20,07,2020",True,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c4y6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-248-23-30,de000dw6c4y6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-248-23-30,3.248,23,30,0,"100,13","0,18%",,Brief,,4277,32.48,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"30,05,2030",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-05-30,50000000.0,50000000.0,EUR,EUR,"31,05,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c5a3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-23-38,de000dw6c5a3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-23-38,4.0,23,38,0,"109,30","0,27%",,Brief,,7097,40,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"24,05,2038",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-05-24,45000000.0,45000000.0,EUR,EUR,"25,05,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c5d7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-96-23-31,de000dw6c5d7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-96-23-31,3.96,23,31,0,106285,"0,23%",,Brief,,4767,39.6,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"02,06,2031",,,,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-06-01,100000000.0,100000000.0,EUR,EUR,"02,06,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bj1-landesbank-hessen-thueringen-girozentrale-2-3-24-28,de000hel0bj1,landesbank-hessen-thueringen-girozentrale,2-3-24-28,2.3,24,28,0,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bk9-landesbank-hessen-thueringen-girozentrale-2-4-24-29,de000hel0bk9,landesbank-hessen-thueringen-girozentrale,2-4-24-29,2.4,24,29,0,"97,35","0,26%",,Brief,,3955,24,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"06,12,2029",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-06,100000000.0,5298000.0,EUR,EUR,"06,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bl7-landesbank-hessen-thueringen-girozentrale-2-5-24-30,de000hel0bl7,landesbank-hessen-thueringen-girozentrale,2-5-24-30,2.5,24,30,0,"96,95","0,31%",,Brief,,4560,25,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"06,12,2030",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-12-06,100000000.0,2191000.0,EUR,EUR,"06,12,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/de000hel0bp8-landesbank-hessen-thueringen-girozentrale-2-5-24-30,de000hel0bp8,landesbank-hessen-thueringen-girozentrale,2-5-24-30,2.5,24,30,0,-,0,,Brief,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hel0c06-landesbank-hessen-thueringen-girozentrale-2-2-25-29,de000hel0c06,landesbank-hessen-thueringen-girozentrale,2-2-25-29,2.2,25,29,0,-,0,,Brief,,3377,22,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"15,01,2029",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2025-01-15,100000000.0,4969000.0,EUR,EUR,"15,01,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/de000hel0c14-landesbank-hessen-thueringen-girozentrale-2-35-25-30,de000hel0c14,landesbank-hessen-thueringen-girozentrale,2-35-25-30,2.35,25,30,0,"97,65","0,21%",,Brief,,4056,23.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"15,01,2030",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2025-01-15,100000000.0,4342000.0,EUR,EUR,"15,01,2025",False,False,False,False,False,True
https://www.boerse-frankfurt.de/anleihe/de000hlb73v8-landesbank-hessen-thueringen-girozentrale-1-15-22-26,de000hlb73v8,landesbank-hessen-thueringen-girozentrale,1-15-22-26,1.15,22,26,0,"98,50","0,05%",,Brief,,,11.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"01,06,2026",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-06-01,100000000.0,21227000.0,EUR,EUR,"01,06,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb73x4-landesbank-hessen-thueringen-girozentrale-1-95-22-32,de000hlb73x4,landesbank-hessen-thueringen-girozentrale,1-95-22-32,1.95,22,32,0,"92,05","0,38%",,Brief,,5386,19.5,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"10,05,2032",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2022-05-10,100000000.0,3000000.0,EUR,EUR,"10,05,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb73z9-landesbank-hessen-thueringen-girozentrale-1-02-22-27,de000hlb73z9,landesbank-hessen-thueringen-girozentrale,1-02-22-27,1.02,22,27,0,"96,25","0,10%",,Brief,,2607,10.2,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"27,12,2027",,,,1500.0,BAADER BANK AG,Fortlaufende Auktion,2022-06-08,30000000.0,1500000.0,EUR,EUR,"08,06,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000hlb7473-landesbank-hessen-thueringen-girozentrale-2-22-30,de000hlb7473,landesbank-hessen-thueringen-girozentrale,2-22-30,2.0,22,30,0,"93,65","0,32%",,Brief,,4285,20,Landesbank Hessen-ThÃ¼ringen Girozentrale,Pfandbriefe von Hypothekenbankenoder,"01,07,2030",,,Nein,50000.0,BAADER BANK AG,Fortlaufende Auktion,2022-07-01,100000000.0,100000000.0,EUR,EUR,"01,07,2022",False,False,True,False,False,False
https://www.boerse-frankfurt.de/anleihe/de000lb39as0-landesbank-baden-wuerttemberg-2-75-24-31,de000lb39as0,landesbank-baden-wuerttemberg,2-75-24-31,2.75,24,31,0,"101,06","0,24%",,Brief,,4840,27.5,Landesbank Baden-WÃ¼rttemberg,Pfandbriefe von Hypothekenbankenoder,"12,03,2031",,,,1000.0,BAADER BANK AG,Fortlaufende Auktion,2024-01-12,750000000.0,750000000.0,EUR,EUR,"04,01,2024",False,False,False,False,True,False
https://www.boerse-frankfurt.de/anleihe/xs2589260996-enel-finance-international-n-v-4-5-23-43,xs2589260996,enel-finance-international-n-v,4-5-23-43,4.5,23,43,0,"103,79","-0,33%",,Brief,,6121,45,"ENEL Finance International N,V,",WÃ¤hrungsanleihen,"20,02,2043",Special call,,,100000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2023-02-20,750000000.0,750000000.0,EUR,EUR,"15,02,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c4x8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-23-29,de000dw6c4x8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,3-23-29,3.0,23,29,0,"100,61","0,19%",,Brief,,3933,30,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"30,11,2029",,,,1000.0,ICF BANK AG WERTPAPIERHANDELSBANK,Fortlaufende Auktion,2023-06-01,250000000.0,250000000.0,EUR,EUR,"02,06,2023",False,False,False,True,False,False
https://www.boerse-frankfurt.de/anleihe/de000dw6c557-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-4-28-23-32,de000dw6c557,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main,4-28-23-32,4.28,23,32,0,"105,52","0,24%",,Brief,,5062,42.8,DZ BANK AG Deutsche Zentral-Genossenschaftsbank,Schuldverschreibungen von Sonderinstituten,"28,06,2032",,,Nein,100000.0,BAADER BANK AG,Fortlaufende Auktion,2023-06-28,80000000.0,80000000.0,EUR,EUR,"29,06,2023",False,False,False,True,False,False
